id,Title,Sports,school
53314,"Stephen Smith","Men>Men's Swimming &amp; Diving|Men>Men's Water Polo",37110
53315,"Paul Flinchbaugh","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37130
53316,"Toby Wilcox","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37132
53317,"Dean Brownley","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37134
53318,"Marty Wahle","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37136
53319,"Charlie Boehme","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",41415
53320,"Max Obermiller","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37142
53321,"Bob Filander","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37144
53322,"Butch Jordan","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37146
53323,"Anne Goodman-James","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39463
53324,"Casey Pacheco","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",34562
53325,"Jon Duncan","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37152
53326,"Stan Randall","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37156
53327,"Scott Trompeter","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37156
53328,"Brian Schrader","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39494
53329,"Ben Grado","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39494
53330,"Jacqueline Michalski","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",36569
53331,"Doug Humphrey","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37208
53332,"Jason Mahowald","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39501
53333,"Miriam McGeath","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",36112
53334,"Greg Naumann","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37210
53335,"Adam Epstein","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37240
53336,"Malcolm Hosford","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39523
53337,"Mike Blum","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37258
53338,"Justin Andrade","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37260
53339,"Ben Hewitt","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37264
53340,"Kyle Berg","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37268
53341,"Paul Mangen","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37270
53342,"Jimi Kiner","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37272
53343,"Ed Brennan","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37272
53344,"Jason Morini","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37274
53345,"Arthur Wang","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37276
53346,"Michael Holman","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37278
53347,"Nick Stone","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39544
53348,"Brian Tobin","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37282
53349,"Paul Dotterweich","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39547
53350,"Tom Eickelberg","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37284
53351,"Chris Schuler-Ghiorse","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37286
53352,"Ken McLaughlin","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39551
53353,"Mike Kotch","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37326
53354,"Alicia Gorman","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39573
53355,"Matthew Kinney","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39573
53356,"Doug Milliken","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37328
53357,"Jason Weber","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",35520
53358,"Alex Kossenkov","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37330
53359,"Jon Howell","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37330
53360,"Trevor Miele","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37332
53361,"Emily Wylam","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",35702
53362,"Brad Shively","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37334
53363,"Jamie Bloom","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37378
53364,"Steve Schaffer","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37406
53365,"Ben Loorz","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",36160
53366,"Landon Marzullo","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",36160
53367,"Craig Nisgor","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37414
53368,"Stan Curnow","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",36166
53369,"Rob Clayton","Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Tennis",35124
53370,"Dave Denniston","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",38799
53371,"Matt Moon","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37444
53372,"Sean Kakumu","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37448
53373,"John Marsh","Men>Men's Swimming &amp; Diving|Men>Men's Water Polo|Women>Women's Swimming &amp; Diving",37450
53374,"Judi Terhar","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",37454
53375,"Jim McMillan","Men>Men's Swimming &amp; Diving|Men>Men's Water Polo",37456
53376,"Brian Eskridge","Men>Men's Swimming &amp; Diving|Men>Men's Water Polo",39662
53377,"Jennifer Bullock","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39662
53378,"Mary Giles","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",39664
53379,"Annie Ryder","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39667
53380,"Charlie King","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37466
53381,"Barry Schockmel","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37466
53382,"Amy McQuillan","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37468
53383,"Christopher Culp","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37468
53384,"Alan Boelk","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37472
53385,"Joel Rollings","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37476
53386,"Phil Schneider","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37496
53387,"Erik Fix","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",37498
53388,"Mike Giambruno","Men>Men's Swimming &amp; Diving|Women>Women's Swimming &amp; Diving",39707
53389,"Dave Sheets","Women>Women's Swimming &amp; Diving",34393
53390,"Robert Newcomb","Women>Women's Swimming &amp; Diving",34408
53391,"Mick Westkott","Women>Women's Swimming &amp; Diving",34410
53392,"Matt Barany","Women>Women's Swimming &amp; Diving",34412
53393,"Sean Letsinger","Women>Women's Swimming &amp; Diving",34412
53394,"Brian Thomas","Women>Women's Swimming &amp; Diving",34418
53395,"Leslie Hasselbach Adams","Women>Women's Swimming &amp; Diving",34424
53396,"Andy Kershaw","Women>Women's Swimming &amp; Diving",34434
53397,"Cassandra Pyle","Women>Women's Swimming &amp; Diving",37596
53398,"Josh Willman","Women>Women's Swimming &amp; Diving",37612
53399,"Janelle Atkinson","Women>Women's Swimming &amp; Diving",34506
53400,"Cathy Seward","Women>Women's Swimming &amp; Diving",37615
53401,"Gerry Cournoyer","Women>Women's Swimming &amp; Diving",37615
53402,"Ryan Wochomurka","Women>Women's Swimming &amp; Diving",34516
53403,"Bob Gunter","Women>Women's Swimming &amp; Diving",34516
53404,"Steve Collins","Women>Women's Swimming &amp; Diving",37624
53405,"Nate Rhoads","Women>Women's Swimming &amp; Diving",41872
53406,"Neil Virtue","Women>Women's Swimming &amp; Diving",42458
53407,"Sarah Stretch","Women>Women's Swimming &amp; Diving",34663
53408,"Beth Flynn","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",34663
53409,"Billy Halpin","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",34923
53410,"Duane Sorenson","Women>Women's Swimming &amp; Diving",37730
53411,"Jeff Warrick","Women>Women's Swimming &amp; Diving",37730
53412,"Gabe Downey","Women>Women's Swimming &amp; Diving",34679
53413,"Clark Campbell","Women>Women's Swimming &amp; Diving",34679
53414,"Carol Capitani","Women>Women's Swimming &amp; Diving",34689
53415,"Bethani Black","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",34693
53416,"Liz Zenuk","Women>Women's Swimming &amp; Diving",34695
53417,"Scott Decker","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",34707
53418,"Maurice Stewart","Women>Women's Swimming &amp; Diving",34709
53419,"Manny Pollard","Women>Women's Swimming &amp; Diving",34743
53420,"Sue Novitsky","Women>Women's Swimming &amp; Diving",34743
53421,"Natasha Chikina","Women>Women's Swimming &amp; Diving",34757
53422,"Pablo Morales","Women>Women's Swimming &amp; Diving",34757
53423,"John Klinge","Women>Women's Swimming &amp; Diving",34765
53424,"Fred Woodruff","Women>Women's Swimming &amp; Diving",34767
53425,"Jon Maccoll","Women>Women's Swimming &amp; Diving",34767
53426,"Beth DeLaRosby","Women>Women's Swimming &amp; Diving",34853
53427,"Meghan Ayers","Women>Women's Swimming &amp; Diving",34865
53428,"Nikki Whitlock","Women>Women's Swimming &amp; Diving",40010
53429,"Gianna Rossi","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",34921
53430,"Josh Thomas","Men>Men's Water Polo|Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",34953
53431,"Phong Pham","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",34971
53432,"Pascal Molinard","Women>Women's Swimming &amp; Diving",34723
53433,"Dave Rollins","Women>Women's Swimming &amp; Diving",34643
53434,"Laura Thomas","Women>Women's Swimming &amp; Diving",37218
53435,"David Giambra","Women>Women's Swimming &amp; Diving",37218
53436,"Jake Shellenberger","Women>Women's Swimming &amp; Diving",34731
53437,"Elizabeth Lykins","Women>Women's Swimming &amp; Diving",34735
53438,"Ian Coffey","Women>Women's Swimming &amp; Diving",34653
53439,"Dane Pedersen","Women>Women's Swimming &amp; Diving",34987
53440,"Roy Coates","Women>Women's Swimming &amp; Diving",34991
53441,"Andrea Daley","Women>Women's Swimming &amp; Diving",35031
53442,"Matt Hood","Women>Women's Swimming &amp; Diving",34909
53443,"Kristina Nork","Women>Women's Swimming &amp; Diving",40113
53444,"Rio Ramirez","Women>Women's Swimming &amp; Diving",35054
53445,"Randy Horner","Women>Women's Swimming &amp; Diving",35054
53446,"Bill Tramel","Women>Women's Swimming &amp; Diving",35058
53447,"Shelby Bartlett","Women>Women's Swimming &amp; Diving",35058
53448,"Brittany Roth","Women>Women's Swimming &amp; Diving",38008
53449,"Mark Murdock","Women>Women's Swimming &amp; Diving",38008
53450,"Seth Huston","Women>Women's Swimming &amp; Diving",35066
53451,"Laurissa Dalrymple","Women>Women's Swimming &amp; Diving",35082
53452,"Justyna Maksimiuk","Women>Women's Swimming &amp; Diving",35096
53453,"Justin Vasquez","Women>Women's Swimming &amp; Diving",35252
53454,"Matt Cook","Women>Women's Swimming &amp; Diving",40303
53455,"Kurt Kirner","Women>Women's Swimming &amp; Diving",35330
53456,"Alyse Marion","Women>Women's Swimming &amp; Diving",35344
53457,"Brenda Straker","Women>Women's Swimming &amp; Diving",40314
53458,"Todd Watkins","Women>Women's Swimming &amp; Diving",40314
53459,"Mindy Williams","Women>Women's Swimming &amp; Diving",40317
53460,"CJ Minich","Women>Women's Swimming &amp; Diving",40317
53461,"Cole Malin","Women>Women's Swimming &amp; Diving",40342
53462,"Ryan Purdy","Women>Women's Swimming &amp; Diving",35498
53463,"Dave Molesworth","Women>Women's Swimming &amp; Diving",37340
53464,"Rick Hayes","Women>Women's Swimming &amp; Diving",37985
53465,"Rhonda Blank","Women>Women's Swimming &amp; Diving",36724
53466,"Kate Kovenock","Women>Women's Swimming &amp; Diving",35612
53467,"Diana Caskey","Women>Women's Swimming &amp; Diving",35614
53468,"Patrick Gallagher","Women>Women's Swimming &amp; Diving",35616
53469,"Stephanie Wriede-Morawski","Women>Women's Swimming &amp; Diving",35620
53470,"Bret Lundgaard","Women>Women's Swimming &amp; Diving",35624
53471,"Nathan Smith","Women>Women's Swimming &amp; Diving",40531
53472,"Paula Miller","Women>Women's Swimming &amp; Diving|Women>Women's Tennis",35901
53473,"Kelly Kisner","Women>Women's Swimming &amp; Diving",40544
53474,"Margarita Rincon","Women>Women's Swimming &amp; Diving",40544
53475,"Maureen Fahey","Women>Women's Swimming &amp; Diving",35712
53476,"Al Switzer","Women>Women's Swimming &amp; Diving",35720
53477,"Barry Fontaine","Women>Women's Swimming &amp; Diving",35722
53478,"David Laing","Women>Women's Swimming &amp; Diving",35835
53479,"Paul Kueterman","Women>Women's Swimming &amp; Diving",35907
53480,"Scott Bintner","Women>Women's Swimming &amp; Diving",38034
53481,"Andrew Netti","Women>Women's Swimming &amp; Diving",38034
53482,"Michael Travers","Women>Women's Swimming &amp; Diving",35112
53483,"Jesse Cyr","Women>Women's Swimming &amp; Diving",36398
53484,"Chris Medvedeff","Women>Women's Swimming &amp; Diving",38655
53485,"Brian Peresie","Women>Women's Swimming &amp; Diving",38655
53486,"Kristy Castillo","Women>Women's Swimming &amp; Diving",35979
53487,"Matt Ense","Women>Women's Swimming &amp; Diving",35981
53488,"Russ Dekker","Women>Women's Swimming &amp; Diving",38659
53489,"Andrew Bashor","Women>Women's Swimming &amp; Diving",38659
53490,"Tom Gimm","Women>Women's Swimming &amp; Diving",35993
53491,"Rachel Komisarz-Baugh","Women>Women's Swimming &amp; Diving",35993
53492,"Jonas Persson","Women>Women's Swimming &amp; Diving",35995
53493,"Nora Stauber","Women>Women's Swimming &amp; Diving",36065
53494,"Gary Fisher","Women>Women's Swimming &amp; Diving",36071
53495,"Dan Eckberg","Women>Women's Swimming &amp; Diving",40762
53496,"Justin Zook","Women>Women's Swimming &amp; Diving",40764
53497,"Phil Hoffmann","Women>Women's Swimming &amp; Diving",36104
53498,"Scott Cameron","Women>Women's Swimming &amp; Diving",36104
53499,"Matt Leach","Women>Women's Swimming &amp; Diving",36106
53500,"Amy Burgess","Women>Women's Swimming &amp; Diving",37222
53501,"Nick Lakin","Women>Women's Swimming &amp; Diving",38749
53502,"Lori Meierbachtol","Women>Women's Swimming &amp; Diving",38749
53503,"Phil Tonne","Women>Women's Swimming &amp; Diving",34781
53504,"Barbara Jahn","Women>Women's Swimming &amp; Diving",34781
53505,"Jeremy Kipp","Women>Women's Swimming &amp; Diving",38785
53506,"Brandon Blaisdell","Women>Women's Swimming &amp; Diving",38785
53507,"Chelsea Popplewell","Women>Women's Swimming &amp; Diving",38787
53508,"Christopher Woodward","Women>Women's Swimming &amp; Diving",38787
53509,"Taryn Patrick","Women>Women's Swimming &amp; Diving",36156
53510,"Jeanne Fleck","Women>Women's Swimming &amp; Diving",36156
53511,"Jian Li You","Women>Women's Swimming &amp; Diving",36158
53512,"Brandon Bray","Women>Women's Swimming &amp; Diving",36158
53513,"Julie Weddle","Women>Women's Swimming &amp; Diving",36162
53514,"Dorsey Tierney-Walker","Women>Women's Swimming &amp; Diving",36162
53515,"Mike Shrader","Women>Women's Swimming &amp; Diving",38793
53516,"Roland McDonald","Women>Women's Swimming &amp; Diving",38793
53517,"Sage Hopkins","Women>Women's Swimming &amp; Diving",36164
53518,"Athena Miller","Women>Women's Swimming &amp; Diving",36166
53519,"Colleen Murphy","Women>Women's Swimming &amp; Diving",36166
53520,"David Allen","Women>Women's Swimming &amp; Diving",40899
53521,"Kim Bierwert","Women>Women's Swimming &amp; Diving",40901
53522,"Bonnie Dix","Women>Women's Swimming &amp; Diving",40905
53523,"Jack Lewis","Women>Women's Swimming &amp; Diving",40905
53524,"Barbara Perkins","Women>Women's Swimming &amp; Diving",36262
53525,"Jennifer Harnett","Women>Women's Swimming &amp; Diving",36268
53526,"Shea Davisson","Women>Women's Swimming &amp; Diving",36298
53527,"Bill Ball","Women>Women's Swimming &amp; Diving",36364
53528,"Matt Donovan","Women>Women's Swimming &amp; Diving",36368
53529,"John Spadafina","Women>Women's Swimming &amp; Diving",36372
53530,"Rory Coleman","Women>Women's Swimming &amp; Diving",38942
53531,"Colin Shannahan","Women>Women's Swimming &amp; Diving",36374
53532,"Stuart Cromarty","Women>Women's Swimming &amp; Diving",36380
53533,"Brian Fazzino","Women>Women's Swimming &amp; Diving",36382
53534,"Erin Cammann","Women>Women's Swimming &amp; Diving",36386
53535,"Lindsie Micko","Women>Women's Swimming &amp; Diving",36424
53536,"Allan McCallum","Women>Women's Swimming &amp; Diving",36428
53537,"Chris Hamstra","Women>Women's Swimming &amp; Diving",36440
53538,"Nathan Owens","Women>Women's Swimming &amp; Diving",36430
53539,"Todd Peters","Women>Women's Swimming &amp; Diving",38979
53540,"Nicole Monanian","Women>Women's Swimming &amp; Diving",36438
53541,"Andrew Hancock","Women>Women's Swimming &amp; Diving",35428
53542,"Barbara Parker","Women>Women's Swimming &amp; Diving",35428
53543,"Gwynn Harrison","Women>Women's Swimming &amp; Diving",39093
53544,"Ashley Cox","Women>Women's Swimming &amp; Diving",36608
53545,"Patrick Richardson","Women>Women's Swimming &amp; Diving",41107
53546,"Matt Flesher","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",36628
53547,"Doug Finfrock","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",36634
53548,"Teri McKeever","Women>Women's Swimming &amp; Diving",36644
53549,"Tom Stebbins","Women>Women's Swimming &amp; Diving",36646
53550,"Cyndi Gallagher","Women>Women's Swimming &amp; Diving",36646
53551,"Jennifer Buffin","Women>Women's Swimming &amp; Diving",36648
53552,"Greg Meehan","Women>Women's Swimming &amp; Diving",36654
53553,"Tom Jager","Women>Women's Swimming &amp; Diving",36658
53554,"John Morrison","Women>Women's Swimming &amp; Diving",36692
53555,"Larry Larsen","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",36696
53556,"Jim Fegan","Women>Women's Swimming &amp; Diving",36706
53557,"Scott Lemley","Women>Women's Swimming &amp; Diving",38229
53558,"Paul Root","Women>Women's Swimming &amp; Diving",35266
53559,"Tim Kyle","Women>Women's Swimming &amp; Diving",36664
53560,"Shane Pelton","Women>Women's Swimming &amp; Diving",34789
53561,"Bonnie Adair","Women>Women's Swimming &amp; Diving",37424
53562,"Nick Rodionoff","Women>Women's Swimming &amp; Diving",37428
53563,"Ed Denny","Women>Women's Swimming &amp; Diving",36749
53564,"Brie Globig","Women>Women's Swimming &amp; Diving",36753
53565,"Tim Flannery","Women>Women's Swimming &amp; Diving",36759
53566,"Phil Hurley","Women>Women's Swimming &amp; Diving",36761
53567,"Kyle Almoney","Women>Women's Swimming &amp; Diving",36766
53568,"Quint Seckler","Women>Women's Swimming &amp; Diving",36923
53569,"Brian Pearson","Women>Women's Swimming &amp; Diving",36931
53570,"Rebecca Tidwell","Women>Women's Swimming &amp; Diving",35967
53571,"Erik Matheson","Women>Women's Swimming &amp; Diving",39341
53572,"Neil Harper","Women>Women's Swimming &amp; Diving",36969
53573,"Dale Schultz","Women>Women's Swimming &amp; Diving",36969
53574,"Steve Bultman","Women>Women's Swimming &amp; Diving",36991
53575,"Jeremy Organ","Women>Women's Swimming &amp; Diving",36993
53576,"Chris Brandenberger","Women>Women's Swimming &amp; Diving",37027
53577,"Sergio Macias","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",37092
53578,"Michelle Ratcliff","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",41397
53579,"Chris Jackson","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",37106
53580,"Todd Lim","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",37110
53581,"Todd Samland","Women>Women's Swimming &amp; Diving",37202
53582,"Niki Alvarez","Women>Women's Swimming &amp; Diving",37262
53583,"Alex de la Pena","Women>Women's Swimming &amp; Diving",37374
53584,"Mark Sowa","Women>Women's Swimming &amp; Diving",37765
53585,"Jim Southerland","Women>Women's Swimming &amp; Diving",37765
53586,"Rick Pratt","Women>Women's Swimming &amp; Diving",37408
53587,"Miranda King","Women>Women's Swimming &amp; Diving",37408
53588,"Nikki Huffman","Women>Women's Swimming &amp; Diving",37773
53589,"Andy Johns","Women>Women's Swimming &amp; Diving",37773
53590,"Lisa Ebeling","Women>Women's Swimming &amp; Diving",37410
53591,"Mike Keeler","Women>Women's Swimming &amp; Diving",37434
53592,"Jennifer Spalding","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",37446
53593,"Pete Loporchio","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",37456
53594,"Chuckie Roth","Women>Women's Swimming &amp; Diving|Women>Women's Water Polo",37462
53595,"Drew Barrett","Men>Men's Tennis",34385
53596,"Ryan Meyer","Men>Men's Tennis",34387
53597,"Mike Sowter","Men>Men's Tennis",34389
53598,"James Davis","Men>Men's Tennis",34396
53599,"David Macpherson","Men>Men's Tennis",34398
53600,"Chad Hamilton","Men>Men's Tennis|Women>Women's Tennis",34406
53601,"Houston Barrick","Men>Men's Tennis",34412
53602,"Ian Crookenden","Men>Men's Tennis|Women>Women's Tennis",34414
53603,"Jonathan Zych","Men>Men's Tennis|Women>Women's Tennis",34416
53604,"Mike Bates","Men>Men's Tennis|Women>Women's Tennis",34418
53605,"Paul Kostin","Men>Men's Tennis|Women>Women's Tennis",34420
53606,"Scott Wilkins","Men>Men's Tennis",34422
53607,"John Boetsch","Men>Men's Tennis",34424
53608,"Ramsey Smith","Men>Men's Tennis",34426
53609,"Dwayne Hultquist","Men>Men's Tennis",34428
53610,"Kenny Thorne","Men>Men's Tennis",34430
53611,"Rex Ecarma","Men>Men's Tennis",34432
53612,"Aljosa Piric","Men>Men's Tennis",34434
53613,"Kyle Spencer","Men>Men's Tennis",34436
53614,"Sam Paul","Men>Men's Tennis",34438
53615,"Ryan Sachire","Men>Men's Tennis",34440
53616,"Jim Thompson","Men>Men's Tennis",34444
53617,"Andres Pedroso","Men>Men's Tennis",34446
53618,"Tony Bresky","Men>Men's Tennis",34448
53619,"Ritchie Dulaney","Men>Men's Tennis|Women>Women's Tennis|Women>Women's Volleyball",34458
53620,"Buster Stewart","Men>Men's Tennis",37585
53621,"Charles Wright","Men>Men's Tennis|Women>Women's Tennis",34466
53622,"Tony Franklin","Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Tennis|Women>Women's Track &amp; Field",44731
53623,"Scott Greve","Men>Men's Tennis|Women>Women's Tennis",37596
53624,"Ken White","Men>Men's Tennis|Women>Women's Tennis",37599
53625,"Mike Hample","Men>Men's Tennis",34484
53626,"Doug Simmons","Men>Men's Tennis|Women>Women's Tennis",34486
53627,"Jeff Barger","Men>Men's Tennis|Women>Women's Tennis",34488
53628,"Susan Schenfield","Men>Men's Tennis|Women>Women's Tennis",34490
53629,"Doug Smeltzer","Men>Men's Tennis|Women>Women's Tennis",34492
53630,"Nick Zieziula","Men>Men's Tennis",34496
53631,"Bryan Koniecko","Men>Men's Tennis|Women>Women's Tennis",34508
53632,"Glenn Marshall","Men>Men's Tennis|Women>Women's Tennis",34512
53633,"Shawn Heinchon","Men>Men's Tennis",34514
53634,"Paul Goebel","Men>Men's Tennis",34518
53635,"Ashley Fisher","Men>Men's Tennis",34520
53636,"Carl Neufeld","Men>Men's Tennis",37624
53637,"Steve Mauro","Men>Men's Tennis|Women>Women's Tennis",37626
53638,"Mark Booras","Men>Men's Tennis",34522
53639,"Danny Bryan","Men>Men's Tennis",34524
53640,"Stark Davis","Men>Men's Tennis|Women>Women's Tennis",34530
53641,"Eric Sturgis","Men>Men's Tennis|Women>Women's Tennis",34536
53642,"Cole Stevenson","Men>Men's Tennis|Women>Women's Tennis",37638
53643,"Caleb Barnes","Men>Men's Tennis|Women>Women's Tennis",37641
53644,"Justin Stuckey","Men>Men's Tennis|Women>Women's Tennis",34542
53645,"Daniel Prado","Men>Men's Tennis|Women>Women's Tennis",34546
53646,"Daniel Whitehead","Men>Men's Tennis|Women>Women's Tennis",34548
53647,"Jeff Bramlett","Men>Men's Tennis|Women>Women's Tennis",34550
53648,"Shane Williford","Men>Men's Tennis|Women>Women's Tennis",34552
53649,"Dalton Hutchins","Men>Men's Tennis|Women>Women's Tennis",34554
53650,"Suzanne Merritt","Men>Men's Tennis|Women>Women's Tennis",34556
53651,"James Cohagan","Men>Men's Tennis|Women>Women's Tennis",34560
53652,"Mark Hathorn","Men>Men's Tennis|Women>Women's Tennis",34562
53653,"Cullen Dees","Men>Men's Tennis|Women>Women's Tennis",34564
53654,"Dee Dee DeLaO","Men>Men's Tennis|Women>Women's Tennis",37651
53655,"Bryan Whitt","Men>Men's Tennis|Women>Women's Tennis",34568
53656,"Kevin Bowers","Men>Men's Tennis|Women>Women's Tennis",39834
53657,"Ryan Reynolds","Men>Men's Tennis|Women>Women's Tennis",34571
53658,"Andrew Cobb","Men>Men's Tennis|Women>Women's Tennis",37660
53659,"Jennifer Pourchier","Men>Men's Tennis|Women>Women's Tennis",34575
53660,"Amyn Mukadam","Men>Men's Tennis|Women>Women's Tennis",41662
53661,"Francisco Gallardo","Men>Men's Tennis|Women>Women's Tennis",34579
53662,"Roscoe Moonieyan","Men>Men's Tennis|Women>Women's Tennis",34583
53663,"Gino DiGiacinto-Hillis","Men>Men's Tennis|Women>Women's Tennis",34593
53664,"Ali Borhani","Men>Men's Tennis|Women>Women's Tennis",34595
53665,"Jim Paajanen","Men>Men's Tennis",34597
53666,"Ian Esquer","Men>Men's Tennis|Women>Women's Tennis",34601
53667,"Julie Milota","Men>Men's Tennis|Women>Women's Tennis",34615
53668,"Sara Kipping","Men>Men's Tennis|Women>Women's Tennis",34619
53669,"Chase Hodges","Men>Men's Tennis|Women>Women's Tennis",34623
53670,"Robin Brady","Men>Men's Tennis|Women>Women's Tennis",34641
53671,"C.J. Weber","Men>Men's Tennis",34643
53672,"Geoff Hernandez","Men>Men's Tennis",34649
53673,"Ira Miller","Men>Men's Tennis|Women>Women's Tennis",34651
53674,"Matt Lucas","Men>Men's Tennis",34653
53675,"Dr. Oliver Trittenwein","Men>Men's Tennis|Women>Women's Tennis",34655
53676,"Christophe Noblet","Men>Men's Tennis",34657
53677,"Patrick Rutz","Men>Men's Tennis",34661
53678,"Rafael Rovira","Men>Men's Tennis|Women>Women's Tennis",34671
53679,"Matt Knoll","Men>Men's Tennis",34675
53680,"Jay Udwadia","Men>Men's Tennis",34681
53681,"Nick Crowell","Men>Men's Tennis",34683
53682,"David Roditi","Men>Men's Tennis",34685
53683,"Brett Masi","Men>Men's Tennis",34687
