id,Title,_school_details_address,_school_sports,Sports
34532,"Hannibal-lagrange University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34534,"Harris-stowe State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34536,"Lindenwood University-belleville",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Rugby|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Rugby|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Wrestling"
34538,"Lyon College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Wrestling"
34540,"Park University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34542,"William Woods University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34544,"Williams Baptist College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34546,"Belhaven University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34548,"Concordia University Texas",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34550,"East Texas Baptist Univ.",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Acrobatics &amp; Tumbling, in American Southwest|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34552,"Hardin-simmons University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34554,"Howard Payne University",,,"Men>Men's Baseball|Men>Men's Football|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
34556,"Le Tourneau University",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34558,"Louisiana College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34560,"Mary Hardin-baylor, U. Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
34562,"Mcmurry University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34564,"Ozarks, Univ. Of The",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field"
34566,"Texas At Tyler, University Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34568,"Texas, U. Of (dallas)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
34571,"Milligan College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34573,"Point University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Volleyball"
34575,"Reinhardt University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34577,"St. Andrews University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34579,"Tennessee Wesleyan College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34581,"Truett Mcconnell College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34583,"Union College (ky)",,,"Men>Men's Archery|Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Archery|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34585,"Arizona Western College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34587,"Central Arizona College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Rodeo|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Rodeo|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34589,"Chandler-gilbert Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34591,"Cochise College",,,"Men>Men's Baseball|Men>Men's Basketball|Women>Women's Basketball|Women>Women's Soccer"
34593,"Glendale Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34595,"Mesa Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34597,"Paradise Valley Community College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field"
34599,"Phoenix College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34601,"Pima Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34603,"Scottsdale Community College",,,"Men>Men's Baseball|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34605,"South Mountain Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34607,"Yavapai College",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34609,"Black Hawk College",,,"Men>Men's Baseball|Men>Men's Basketball|Women>Women's Basketball|Women>Women's Softball|Women>Women's Volleyball"
34611,"Carl Sandburg College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Volleyball"
34613,"Highland Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34615,"Illinois Valley Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Volleyball"
34617,"Kishwaukee College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Softball|Women>Women's Volleyball"
34619,"Sauk Valley Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
34621,"Fisher College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34623,"Georgia Gwinnett College",,,"Men>Men's Baseball|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis"
34625,"Kentucky Christian University",,,"Men>Men's Archery|Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Women>Women's Archery|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34627,"Lincoln Christian University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Volleyball"
34629,"Ozarks, College Of The",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34631,"Rust College",,,"Men>Men's Baseball|Men>Men's Basketball|Women>Women's Basketball|Women>Women's Volleyball"
34633,"Saint Joseph In Vermont, Coll. Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
34635,"Stillman College",,,"Men>Men's Baseball|Men>Men's Basketball|Women>Women's Basketball|Women>Women's Softball"
34637,"Voorhees College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Track &amp; Field"
34639,"Maranatha Baptist University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Volleyball"
34641,"New Rochelle, The College Of",,,"Men>Men's Baseball|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
34643,"Florida Gulf Coast University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
34645,"Jacksonville University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
34647,"Kennesaw State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
